request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
532,pilot,B,finqa-train-004393,finqa,upstage,solar-pro3,1,success,200,,,1532,0,1532,7,1539,524.51,0.000234,2026-07-21T02:59:55.521126+00:00,2026-07-21T02:59:56.046231+00:00
533,pilot,B,finqa-train-004407,finqa,upstage,solar-pro3,1,success,200,,,1994,0,1994,7,2001,519.19,0.0003033,2026-07-21T02:59:56.359868+00:00,2026-07-21T02:59:56.878833+00:00
534,pilot,B,finqa-train-004417,finqa,upstage,solar-pro3,1,success,200,,,1328,0,1328,7,1335,512.16,0.0002034,2026-07-21T02:59:57.193530+00:00,2026-07-21T02:59:57.705539+00:00
535,pilot,B,finqa-train-004448,finqa,upstage,solar-pro3,1,success,200,,,913,0,913,7,920,535.23,0.00014115,2026-07-21T02:59:58.020295+00:00,2026-07-21T02:59:58.555860+00:00
536,pilot,B,finqa-train-004513,finqa,upstage,solar-pro3,1,success,200,,,850,0,850,8,858,525.85,0.0001323,2026-07-21T02:59:58.870075+00:00,2026-07-21T02:59:59.396551+00:00
537,pilot,B,finqa-train-004545,finqa,upstage,solar-pro3,1,success,200,,,1223,0,1223,76,1299,1255.7,0.00022905,2026-07-21T02:59:59.710347+00:00,2026-07-21T03:00:00.965570+00:00
538,pilot,B,finqa-train-004562,finqa,upstage,solar-pro3,1,success,200,,,1160,0,1160,7,1167,569.3,0.0001782,2026-07-21T03:00:01.279608+00:00,2026-07-21T03:00:01.849854+00:00
539,pilot,B,finqa-train-004590,finqa,upstage,solar-pro3,1,success,200,,,662,0,662,7,669,529.0,0.0001035,2026-07-21T03:00:02.165267+00:00,2026-07-21T03:00:02.693871+00:00
540,pilot,B,finqa-train-004680,finqa,upstage,solar-pro3,1,success,200,,,733,0,733,25,758,657.37,0.00012495,2026-07-21T03:00:03.009180+00:00,2026-07-21T03:00:03.665835+00:00
541,pilot,B,finqa-train-004725,finqa,upstage,solar-pro3,1,success,200,,,959,0,959,6,965,491.87,0.00014745,2026-07-21T03:00:03.980999+00:00,2026-07-21T03:00:04.473214+00:00
542,pilot,B,finqa-train-004799,finqa,upstage,solar-pro3,1,success,200,,,898,0,898,8,906,535.63,0.0001395,2026-07-21T03:00:04.787163+00:00,2026-07-21T03:00:05.323688+00:00
543,pilot,B,finqa-train-004800,finqa,upstage,solar-pro3,1,success,200,,,1204,0,1204,16,1220,1099.06,0.0001902,2026-07-21T03:00:05.638212+00:00,2026-07-21T03:00:06.737567+00:00
544,pilot,B,finqa-train-004860,finqa,upstage,solar-pro3,1,success,200,,,753,0,753,6,759,1047.35,0.00011655,2026-07-21T03:00:07.051781+00:00,2026-07-21T03:00:08.099427+00:00
545,pilot,B,finqa-train-004871,finqa,upstage,solar-pro3,1,success,200,,,1422,0,1422,6,1428,543.27,0.0002169,2026-07-21T03:00:08.414505+00:00,2026-07-21T03:00:08.957988+00:00
546,pilot,B,finqa-train-004894,finqa,upstage,solar-pro3,1,success,200,,,1227,0,1227,5,1232,531.86,0.00018705,2026-07-21T03:00:09.272103+00:00,2026-07-21T03:00:09.803656+00:00
547,pilot,B,finqa-train-004899,finqa,upstage,solar-pro3,1,success,200,,,1503,0,1503,7,1510,535.58,0.00022965,2026-07-21T03:00:10.151812+00:00,2026-07-21T03:00:10.687739+00:00
548,pilot,B,finqa-train-004929,finqa,upstage,solar-pro3,1,success,200,,,868,0,868,8,876,511.56,0.000135,2026-07-21T03:00:11.001253+00:00,2026-07-21T03:00:11.512202+00:00
549,pilot,B,finqa-train-004951,finqa,upstage,solar-pro3,1,success,200,,,1523,0,1523,7,1530,1127.55,0.00023265,2026-07-21T03:00:11.829305+00:00,2026-07-21T03:00:12.956147+00:00
