request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
527,pilot,A,finqa-train-004145,finqa,upstage,solar-pro3,1,success,200,,,1199,0,1199,6,1205,593.33,0.00018345,2026-07-21T02:45:09.944921+00:00,2026-07-21T02:45:10.538162+00:00
528,pilot,A,finqa-train-004151,finqa,upstage,solar-pro3,1,success,200,,,1085,0,1085,6,1091,528.26,0.00016635,2026-07-21T02:45:10.852700+00:00,2026-07-21T02:45:11.381392+00:00
529,pilot,A,finqa-train-004176,finqa,upstage,solar-pro3,1,success,200,,,1207,0,1207,5,1212,495.0,0.00018405,2026-07-21T02:45:11.696768+00:00,2026-07-21T02:45:12.192298+00:00
530,pilot,A,finqa-train-004304,finqa,upstage,solar-pro3,1,success,200,,,1217,0,1217,85,1302,1364.11,0.00023355,2026-07-21T02:45:12.506443+00:00,2026-07-21T02:45:13.870748+00:00
531,pilot,A,finqa-train-004390,finqa,upstage,solar-pro3,1,success,200,,,1082,0,1082,5,1087,510.3,0.0001653,2026-07-21T02:45:14.186194+00:00,2026-07-21T02:45:14.696233+00:00
532,pilot,A,finqa-train-004393,finqa,upstage,solar-pro3,1,success,200,,,1522,0,1522,104,1626,1572.78,0.0002907,2026-07-21T02:45:15.036804+00:00,2026-07-21T02:45:16.609012+00:00
533,pilot,A,finqa-train-004407,finqa,upstage,solar-pro3,1,success,200,,,1984,0,1984,8,1992,1084.33,0.0003024,2026-07-21T02:45:16.926629+00:00,2026-07-21T02:45:18.011100+00:00
534,pilot,A,finqa-train-004417,finqa,upstage,solar-pro3,1,success,200,,,1318,0,1318,256,1574,3419.95,0.0003513,2026-07-21T02:45:18.325698+00:00,2026-07-21T02:45:21.746719+00:00
535,pilot,A,finqa-train-004448,finqa,upstage,solar-pro3,1,success,200,,,903,0,903,14,917,584.9,0.00014385,2026-07-21T02:45:22.062232+00:00,2026-07-21T02:45:22.647102+00:00
536,pilot,A,finqa-train-004513,finqa,upstage,solar-pro3,1,success,200,,,840,0,840,256,1096,3370.32,0.0002796,2026-07-21T02:45:22.962590+00:00,2026-07-21T02:45:26.332830+00:00
537,pilot,A,finqa-train-004545,finqa,upstage,solar-pro3,1,success,200,,,1213,0,1213,4,1217,462.68,0.00018435,2026-07-21T02:45:26.651214+00:00,2026-07-21T02:45:27.114365+00:00
538,pilot,A,finqa-train-004562,finqa,upstage,solar-pro3,1,success,200,,,1150,0,1150,256,1406,2817.23,0.0003261,2026-07-21T02:45:27.429036+00:00,2026-07-21T02:45:30.246459+00:00
539,pilot,A,finqa-train-004590,finqa,upstage,solar-pro3,1,success,200,,,652,0,652,256,908,4420.87,0.0002514,2026-07-21T02:45:30.562935+00:00,2026-07-21T02:45:34.984164+00:00
540,pilot,A,finqa-train-004680,finqa,upstage,solar-pro3,1,success,200,,,723,0,723,15,738,622.61,0.00011745,2026-07-21T02:45:35.306587+00:00,2026-07-21T02:45:35.928922+00:00
541,pilot,A,finqa-train-004725,finqa,upstage,solar-pro3,1,success,200,,,949,0,949,6,955,476.64,0.00014595,2026-07-21T02:45:36.249535+00:00,2026-07-21T02:45:36.726326+00:00
542,pilot,A,finqa-train-004799,finqa,upstage,solar-pro3,1,success,200,,,888,0,888,8,896,509.85,0.000138,2026-07-21T02:45:37.044418+00:00,2026-07-21T02:45:37.554203+00:00
543,pilot,A,finqa-train-004800,finqa,upstage,solar-pro3,1,success,200,,,1194,0,1194,8,1202,549.81,0.0001839,2026-07-21T02:45:37.870993+00:00,2026-07-21T02:45:38.420259+00:00
544,pilot,A,finqa-train-004860,finqa,upstage,solar-pro3,1,success,200,,,743,0,743,6,749,483.13,0.00011505,2026-07-21T02:45:38.740397+00:00,2026-07-21T02:45:39.223457+00:00
545,pilot,A,finqa-train-004871,finqa,upstage,solar-pro3,1,success,200,,,1412,0,1412,256,1668,2802.32,0.0003654,2026-07-21T02:45:39.565486+00:00,2026-07-21T02:45:42.367598+00:00
546,pilot,A,finqa-train-004894,finqa,upstage,solar-pro3,1,success,200,,,1217,0,1217,256,1473,3016.02,0.00033615,2026-07-21T02:45:42.684411+00:00,2026-07-21T02:45:45.699983+00:00
547,pilot,A,finqa-train-004899,finqa,upstage,solar-pro3,1,success,200,,,1493,0,1493,256,1749,3334.73,0.00037755,2026-07-21T02:45:46.017267+00:00,2026-07-21T02:45:49.352195+00:00
548,pilot,A,finqa-train-004929,finqa,upstage,solar-pro3,1,success,200,,,858,0,858,8,866,496.53,0.0001335,2026-07-21T02:45:49.667433+00:00,2026-07-21T02:45:50.163595+00:00
549,pilot,A,finqa-train-004951,finqa,upstage,solar-pro3,1,success,200,,,1513,0,1513,7,1520,506.15,0.00023115,2026-07-21T02:45:50.481239+00:00,2026-07-21T02:45:50.987290+00:00
550,pilot,A,finqa-train-005000,finqa,upstage,solar-pro3,1,success,200,,,887,0,887,143,1030,1997.82,0.00021885,2026-07-21T02:45:51.303711+00:00,2026-07-21T02:45:53.301466+00:00
551,pilot,A,finqa-train-005047,finqa,upstage,solar-pro3,1,success,200,,,1029,0,1029,256,1285,2872.24,0.00030795,2026-07-21T02:45:53.618350+00:00,2026-07-21T02:45:56.490506+00:00
552,pilot,A,finqa-train-005118,finqa,upstage,solar-pro3,1,success,200,,,1339,0,1339,7,1346,522.25,0.00020505,2026-07-21T02:45:56.805252+00:00,2026-07-21T02:45:57.327863+00:00
553,pilot,A,finqa-train-005161,finqa,upstage,solar-pro3,1,success,200,,,855,0,855,94,949,1604.24,0.00018465,2026-07-21T02:45:57.642788+00:00,2026-07-21T02:45:59.247308+00:00
554,pilot,A,finqa-train-005186,finqa,upstage,solar-pro3,1,success,200,,,593,0,593,8,601,473.75,9.375e-05,2026-07-21T02:45:59.563669+00:00,2026-07-21T02:46:00.037612+00:00
555,pilot,A,finqa-train-005214,finqa,upstage,solar-pro3,1,success,200,,,1325,0,1325,7,1332,526.25,0.00020295,2026-07-21T02:46:00.354388+00:00,2026-07-21T02:46:00.880144+00:00
556,pilot,A,finqa-train-005259,finqa,upstage,solar-pro3,1,success,200,,,1058,0,1058,108,1166,1702.89,0.0002235,2026-07-21T02:46:01.195893+00:00,2026-07-21T02:46:02.898562+00:00
557,pilot,A,finqa-train-005286,finqa,upstage,solar-pro3,1,success,200,,,1555,0,1555,256,1811,2460.99,0.00038685,2026-07-21T02:46:03.219295+00:00,2026-07-21T02:46:05.680161+00:00
558,pilot,A,finqa-train-005376,finqa,upstage,solar-pro3,1,success,200,,,1014,0,1014,83,1097,1345.85,0.0002019,2026-07-21T02:46:05.997063+00:00,2026-07-21T02:46:07.342689+00:00
559,pilot,A,finqa-train-005462,finqa,upstage,solar-pro3,1,success,200,,,560,0,560,10,570,651.45,9e-05,2026-07-21T02:46:07.659788+00:00,2026-07-21T02:46:08.310965+00:00
560,pilot,A,finqa-train-005468,finqa,upstage,solar-pro3,1,success,200,,,1042,0,1042,6,1048,503.67,0.0001599,2026-07-21T02:46:08.627130+00:00,2026-07-21T02:46:09.130802+00:00
561,pilot,A,finqa-train-005721,finqa,upstage,solar-pro3,1,success,200,,,1273,0,1273,7,1280,529.54,0.00019515,2026-07-21T02:46:09.445989+00:00,2026-07-21T02:46:09.975445+00:00
562,pilot,A,finqa-train-005743,finqa,upstage,solar-pro3,1,success,200,,,1683,0,1683,7,1690,537.47,0.00025665,2026-07-21T02:46:10.292447+00:00,2026-07-21T02:46:10.829799+00:00
563,pilot,A,finqa-train-005747,finqa,upstage,solar-pro3,1,success,200,,,1133,0,1133,87,1220,1298.05,0.00022215,2026-07-21T02:46:11.144519+00:00,2026-07-21T02:46:12.442409+00:00
564,pilot,A,finqa-train-005749,finqa,upstage,solar-pro3,1,success,200,,,1302,0,1302,5,1307,508.24,0.0001983,2026-07-21T02:46:12.758312+00:00,2026-07-21T02:46:13.266136+00:00
565,pilot,A,finqa-train-005757,finqa,upstage,solar-pro3,1,success,200,,,1542,0,1542,20,1562,744.52,0.0002433,2026-07-21T02:46:13.580598+00:00,2026-07-21T02:46:14.325068+00:00
566,pilot,A,finqa-train-005765,finqa,upstage,solar-pro3,1,success,200,,,1187,0,1187,7,1194,510.4,0.00018225,2026-07-21T02:46:14.642853+00:00,2026-07-21T02:46:15.152988+00:00
567,pilot,A,finqa-train-005768,finqa,upstage,solar-pro3,1,success,200,,,1235,0,1235,6,1241,1005.16,0.00018885,2026-07-21T02:46:15.473115+00:00,2026-07-21T02:46:16.478245+00:00
568,pilot,A,finqa-train-005783,finqa,upstage,solar-pro3,1,success,200,,,1693,0,1693,40,1733,1415.28,0.00027795,2026-07-21T02:46:16.793195+00:00,2026-07-21T02:46:18.208227+00:00
569,pilot,A,finqa-train-005793,finqa,upstage,solar-pro3,1,success,200,,,1984,0,1984,9,1993,559.54,0.000303,2026-07-21T02:46:18.529459+00:00,2026-07-21T02:46:19.088863+00:00
570,pilot,A,finqa-train-005815,finqa,upstage,solar-pro3,1,success,200,,,1465,0,1465,25,1490,682.75,0.00023475,2026-07-21T02:46:19.403431+00:00,2026-07-21T02:46:20.085886+00:00
571,pilot,A,finqa-train-005834,finqa,upstage,solar-pro3,1,success,200,,,1519,0,1519,5,1524,502.11,0.00023085,2026-07-21T02:46:20.402276+00:00,2026-07-21T02:46:20.904123+00:00
572,pilot,A,finqa-train-005958,finqa,upstage,solar-pro3,1,success,200,,,1180,0,1180,144,1324,1823.7,0.0002634,2026-07-21T02:46:21.220205+00:00,2026-07-21T02:46:23.043343+00:00
573,pilot,A,finqa-train-006024,finqa,upstage,solar-pro3,1,success,200,,,1101,0,1101,74,1175,961.89,0.00020955,2026-07-21T02:46:23.360988+00:00,2026-07-21T02:46:24.323244+00:00
574,pilot,A,finqa-train-006042,finqa,upstage,solar-pro3,1,success,200,,,793,0,793,8,801,522.33,0.00012375,2026-07-21T02:46:24.639169+00:00,2026-07-21T02:46:25.161302+00:00
575,pilot,A,finqa-train-006106,finqa,upstage,solar-pro3,1,success,200,,,1740,0,1740,88,1828,1334.06,0.0003138,2026-07-21T02:46:25.477524+00:00,2026-07-21T02:46:26.811764+00:00
576,pilot,A,finqa-train-006150,finqa,upstage,solar-pro3,1,success,200,,,1147,0,1147,6,1153,498.55,0.00017565,2026-07-21T02:46:27.128987+00:00,2026-07-21T02:46:27.627325+00:00
577,pilot,A,finqa-train-006159,finqa,upstage,solar-pro3,1,success,200,,,1507,0,1507,98,1605,1344.29,0.00028485,2026-07-21T02:46:27.945565+00:00,2026-07-21T02:46:29.289784+00:00
578,pilot,A,finqa-train-006172,finqa,upstage,solar-pro3,1,success,200,,,1204,0,1204,6,1210,1041.53,0.0001842,2026-07-21T02:46:29.605159+00:00,2026-07-21T02:46:30.647033+00:00
579,pilot,A,finqa-train-006209,finqa,upstage,solar-pro3,1,success,200,,,1108,0,1108,8,1116,509.87,0.000171,2026-07-21T02:46:30.962652+00:00,2026-07-21T02:46:31.472123+00:00
580,pilot,A,finqa-valid-000036,finqa,upstage,solar-pro3,1,success,200,,,1169,0,1169,7,1176,515.06,0.00017955,2026-07-21T02:46:31.789196+00:00,2026-07-21T02:46:32.304052+00:00
581,pilot,A,finqa-valid-000037,finqa,upstage,solar-pro3,1,success,200,,,2211,0,2211,7,2218,533.39,0.00033585,2026-07-21T02:46:32.786594+00:00,2026-07-21T02:46:33.319686+00:00
582,pilot,A,finqa-valid-000051,finqa,upstage,solar-pro3,1,success,200,,,1010,0,1010,6,1016,497.31,0.0001551,2026-07-21T02:46:33.636555+00:00,2026-07-21T02:46:34.133291+00:00
583,pilot,A,finqa-valid-000064,finqa,upstage,solar-pro3,1,success,200,,,1293,0,1293,27,1320,690.1,0.00021015,2026-07-21T02:46:34.449001+00:00,2026-07-21T02:46:35.138144+00:00
584,pilot,A,finqa-valid-000146,finqa,upstage,solar-pro3,1,success,200,,,1540,0,1540,9,1549,546.41,0.0002364,2026-07-21T02:46:35.454024+00:00,2026-07-21T02:46:36.000157+00:00
585,pilot,A,finqa-valid-000154,finqa,upstage,solar-pro3,1,success,200,,,1275,0,1275,7,1282,528.7,0.00019545,2026-07-21T02:46:36.317173+00:00,2026-07-21T02:46:36.845002+00:00
586,pilot,A,finqa-valid-000273,finqa,upstage,solar-pro3,1,success,200,,,1084,0,1084,95,1179,1255.86,0.0002196,2026-07-21T02:46:37.160457+00:00,2026-07-21T02:46:38.415642+00:00
587,pilot,A,finqa-valid-000324,finqa,upstage,solar-pro3,1,success,200,,,740,0,740,8,748,519.0,0.0001158,2026-07-21T02:46:38.732697+00:00,2026-07-21T02:46:39.251575+00:00
588,pilot,A,finqa-valid-000340,finqa,upstage,solar-pro3,1,success,200,,,835,0,835,8,843,511.71,0.00013005,2026-07-21T02:46:39.593395+00:00,2026-07-21T02:46:40.105511+00:00
589,pilot,A,finqa-valid-000381,finqa,upstage,solar-pro3,1,success,200,,,1028,0,1028,7,1035,497.28,0.0001584,2026-07-21T02:46:40.420221+00:00,2026-07-21T02:46:40.918193+00:00
590,pilot,A,finqa-valid-000453,finqa,upstage,solar-pro3,1,success,200,,,755,0,755,61,816,887.38,0.00014985,2026-07-21T02:46:41.234852+00:00,2026-07-21T02:46:42.122013+00:00
591,pilot,A,finqa-valid-000458,finqa,upstage,solar-pro3,1,success,200,,,723,0,723,10,733,497.45,0.00011445,2026-07-21T02:46:42.440929+00:00,2026-07-21T02:46:42.938171+00:00
592,pilot,A,finqa-valid-000496,finqa,upstage,solar-pro3,1,success,200,,,1129,0,1129,131,1260,1379.48,0.00024795,2026-07-21T02:46:43.255367+00:00,2026-07-21T02:46:44.634464+00:00
593,pilot,A,finqa-valid-000542,finqa,upstage,solar-pro3,1,success,200,,,915,0,915,33,948,695.94,0.00015705,2026-07-21T02:46:44.950067+00:00,2026-07-21T02:46:45.646577+00:00
594,pilot,A,finqa-valid-000605,finqa,upstage,solar-pro3,1,success,200,,,632,0,632,8,640,508.65,9.96e-05,2026-07-21T02:46:45.961570+00:00,2026-07-21T02:46:46.470463+00:00
595,pilot,A,finqa-valid-000659,finqa,upstage,solar-pro3,1,success,200,,,1049,0,1049,8,1057,1056.29,0.00016215,2026-07-21T02:46:46.787214+00:00,2026-07-21T02:46:47.843492+00:00
596,pilot,A,finqa-valid-000709,finqa,upstage,solar-pro3,1,success,200,,,1190,0,1190,6,1196,571.02,0.0001821,2026-07-21T02:46:48.160013+00:00,2026-07-21T02:46:48.730762+00:00
597,pilot,A,finqa-valid-000730,finqa,upstage,solar-pro3,1,success,200,,,1281,0,1281,6,1287,2568.91,0.00019575,2026-07-21T02:46:49.047820+00:00,2026-07-21T02:46:51.617125+00:00
598,pilot,A,finqa-valid-000813,finqa,upstage,solar-pro3,1,success,200,,,1458,0,1458,5,1463,485.79,0.0002217,2026-07-21T02:46:51.931561+00:00,2026-07-21T02:46:52.417130+00:00
599,pilot,A,finqa-valid-000817,finqa,upstage,solar-pro3,1,success,200,,,1569,0,1569,7,1576,537.95,0.00023955,2026-07-21T02:46:52.734929+00:00,2026-07-21T02:46:53.273181+00:00
600,pilot,A,finqa-valid-000877,finqa,upstage,solar-pro3,1,success,200,,,1004,0,1004,256,1260,2401.37,0.0003042,2026-07-21T02:46:53.588149+00:00,2026-07-21T02:46:55.989666+00:00
601,pilot,A,financial_mmlu_ko-test-000002,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,208,0,208,3,211,408.57,3.3e-05,2026-07-21T02:46:56.305499+00:00,2026-07-21T02:46:56.713648+00:00
602,pilot,A,financial_mmlu_ko-test-000004,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,196,0,196,3,199,949.61,3.12e-05,2026-07-21T02:46:57.035012+00:00,2026-07-21T02:46:57.984235+00:00
603,pilot,A,financial_mmlu_ko-test-000007,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,410.36,2.895e-05,2026-07-21T02:46:58.301413+00:00,2026-07-21T02:46:58.711940+00:00
604,pilot,A,financial_mmlu_ko-test-000009,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,174,0,174,3,177,403.71,2.79e-05,2026-07-21T02:46:59.026565+00:00,2026-07-21T02:46:59.429621+00:00
605,pilot,A,financial_mmlu_ko-test-000010,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,195,0,195,3,198,976.62,3.105e-05,2026-07-21T02:46:59.744409+00:00,2026-07-21T02:47:00.720559+00:00
606,pilot,A,financial_mmlu_ko-test-000012,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,212,0,212,3,215,402.35,3.36e-05,2026-07-21T02:47:01.036047+00:00,2026-07-21T02:47:01.439496+00:00
607,pilot,A,financial_mmlu_ko-test-000013,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,206,0,206,3,209,399.6,3.27e-05,2026-07-21T02:47:01.755111+00:00,2026-07-21T02:47:02.155849+00:00
608,pilot,A,financial_mmlu_ko-test-000015,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,386.03,2.445e-05,2026-07-21T02:47:02.471141+00:00,2026-07-21T02:47:02.857704+00:00
609,pilot,A,financial_mmlu_ko-test-000020,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,429.92,2.535e-05,2026-07-21T02:47:03.173854+00:00,2026-07-21T02:47:03.603531+00:00
610,pilot,A,financial_mmlu_ko-test-000024,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,220,0,220,3,223,950.46,3.48e-05,2026-07-21T02:47:03.922228+00:00,2026-07-21T02:47:04.872416+00:00
611,pilot,A,financial_mmlu_ko-test-000025,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,212,0,212,3,215,400.54,3.36e-05,2026-07-21T02:47:05.188673+00:00,2026-07-21T02:47:05.589601+00:00
612,pilot,A,financial_mmlu_ko-test-000027,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,211,0,211,3,214,384.74,3.345e-05,2026-07-21T02:47:05.905469+00:00,2026-07-21T02:47:06.290550+00:00
613,pilot,A,financial_mmlu_ko-test-000028,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,217,0,217,3,220,380.83,3.435e-05,2026-07-21T02:47:06.605903+00:00,2026-07-21T02:47:06.986737+00:00
614,pilot,A,financial_mmlu_ko-test-000030,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,408.32,2.505e-05,2026-07-21T02:47:07.303780+00:00,2026-07-21T02:47:07.712256+00:00
615,pilot,A,financial_mmlu_ko-test-000031,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,422.1,2.685e-05,2026-07-21T02:47:08.029434+00:00,2026-07-21T02:47:08.452748+00:00
616,pilot,A,financial_mmlu_ko-test-000032,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,402.45,2.595e-05,2026-07-21T02:47:08.768606+00:00,2026-07-21T02:47:09.171438+00:00
617,pilot,A,financial_mmlu_ko-test-000033,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,204,0,204,3,207,401.05,3.24e-05,2026-07-21T02:47:09.487060+00:00,2026-07-21T02:47:09.887988+00:00
618,pilot,A,financial_mmlu_ko-test-000035,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,401.53,2.88e-05,2026-07-21T02:47:10.204652+00:00,2026-07-21T02:47:10.606389+00:00
619,pilot,A,financial_mmlu_ko-test-000036,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,174,0,174,3,177,386.31,2.79e-05,2026-07-21T02:47:10.920620+00:00,2026-07-21T02:47:11.307219+00:00
620,pilot,A,financial_mmlu_ko-test-000038,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,200,0,200,3,203,462.45,3.18e-05,2026-07-21T02:47:11.623745+00:00,2026-07-21T02:47:12.086628+00:00
621,pilot,A,financial_mmlu_ko-test-000040,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,189,0,189,3,192,404.89,3.015e-05,2026-07-21T02:47:12.402085+00:00,2026-07-21T02:47:12.807279+00:00
622,pilot,A,financial_mmlu_ko-test-000041,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,478.85,2.61e-05,2026-07-21T02:47:13.122204+00:00,2026-07-21T02:47:13.601696+00:00
623,pilot,A,financial_mmlu_ko-test-000043,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,191,0,191,3,194,396.82,3.045e-05,2026-07-21T02:47:13.918338+00:00,2026-07-21T02:47:14.314620+00:00
624,pilot,A,financial_mmlu_ko-test-000044,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,189,0,189,3,192,816.46,3.015e-05,2026-07-21T02:47:14.631802+00:00,2026-07-21T02:47:15.448370+00:00
625,pilot,A,financial_mmlu_ko-test-000048,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,965.31,2.715e-05,2026-07-21T02:47:15.764655+00:00,2026-07-21T02:47:16.729660+00:00
626,pilot,A,financial_mmlu_ko-test-000052,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,170,0,170,3,173,479.41,2.73e-05,2026-07-21T02:47:17.045515+00:00,2026-07-21T02:47:17.525102+00:00
627,pilot,A,financial_mmlu_ko-test-000054,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,160,0,160,3,163,396.42,2.58e-05,2026-07-21T02:47:17.848036+00:00,2026-07-21T02:47:18.244158+00:00
628,pilot,A,financial_mmlu_ko-test-000057,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,189,0,189,3,192,403.09,3.015e-05,2026-07-21T02:47:18.562489+00:00,2026-07-21T02:47:18.966073+00:00
629,pilot,A,financial_mmlu_ko-test-000059,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,387.72,2.43e-05,2026-07-21T02:47:19.281925+00:00,2026-07-21T02:47:19.669827+00:00
630,pilot,A,financial_mmlu_ko-test-000065,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,185,0,185,3,188,392.37,2.955e-05,2026-07-21T02:47:19.986870+00:00,2026-07-21T02:47:20.379159+00:00
631,pilot,A,financial_mmlu_ko-test-000068,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,412.39,2.445e-05,2026-07-21T02:47:20.696512+00:00,2026-07-21T02:47:21.108848+00:00
632,pilot,A,financial_mmlu_ko-test-000070,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,196,0,196,3,199,402.35,3.12e-05,2026-07-21T02:47:21.424494+00:00,2026-07-21T02:47:21.827885+00:00
633,pilot,A,financial_mmlu_ko-test-000079,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,390.76,2.505e-05,2026-07-21T02:47:22.145583+00:00,2026-07-21T02:47:22.537139+00:00
634,pilot,A,financial_mmlu_ko-test-000083,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,183,0,183,3,186,384.89,2.925e-05,2026-07-21T02:47:22.852569+00:00,2026-07-21T02:47:23.237662+00:00
635,pilot,A,financial_mmlu_ko-test-000088,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,147,0,147,3,150,400.95,2.385e-05,2026-07-21T02:47:23.554646+00:00,2026-07-21T02:47:23.955024+00:00
636,pilot,A,financial_mmlu_ko-test-000091,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,392.38,2.565e-05,2026-07-21T02:47:24.271865+00:00,2026-07-21T02:47:24.663675+00:00
637,pilot,A,financial_mmlu_ko-test-000092,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,405.85,2.595e-05,2026-07-21T02:47:24.980067+00:00,2026-07-21T02:47:25.385970+00:00
638,pilot,A,financial_mmlu_ko-test-000095,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,204,0,204,3,207,392.4,3.24e-05,2026-07-21T02:47:25.702618+00:00,2026-07-21T02:47:26.094691+00:00
639,pilot,A,financial_mmlu_ko-test-000096,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,407.9,2.745e-05,2026-07-21T02:47:26.410786+00:00,2026-07-21T02:47:26.819336+00:00
640,pilot,A,financial_mmlu_ko-test-000097,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,389.86,2.52e-05,2026-07-21T02:47:27.133690+00:00,2026-07-21T02:47:27.523492+00:00
641,pilot,A,financial_mmlu_ko-test-000100,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,146,0,146,3,149,387.04,2.37e-05,2026-07-21T02:47:27.838717+00:00,2026-07-21T02:47:28.226063+00:00
642,pilot,A,financial_mmlu_ko-test-000102,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,148,0,148,3,151,399.68,2.4e-05,2026-07-21T02:47:28.542468+00:00,2026-07-21T02:47:28.942553+00:00
643,pilot,A,financial_mmlu_ko-test-000104,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,183,0,183,3,186,403.23,2.925e-05,2026-07-21T02:47:29.258460+00:00,2026-07-21T02:47:29.661406+00:00
644,pilot,A,financial_mmlu_ko-test-000105,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,164,0,164,3,167,413.3,2.64e-05,2026-07-21T02:47:29.976209+00:00,2026-07-21T02:47:30.390247+00:00
645,pilot,A,financial_mmlu_ko-test-000106,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,192,0,192,3,195,395.2,3.06e-05,2026-07-21T02:47:30.706121+00:00,2026-07-21T02:47:31.101674+00:00
646,pilot,A,financial_mmlu_ko-test-000108,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,238,0,238,3,241,404.99,3.75e-05,2026-07-21T02:47:31.428471+00:00,2026-07-21T02:47:31.833661+00:00
647,pilot,A,financial_mmlu_ko-test-000109,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,951.61,2.76e-05,2026-07-21T02:47:32.150973+00:00,2026-07-21T02:47:33.102333+00:00
648,pilot,A,financial_mmlu_ko-test-000113,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,187,0,187,3,190,394.45,2.985e-05,2026-07-21T02:47:33.419816+00:00,2026-07-21T02:47:33.814382+00:00
649,pilot,A,financial_mmlu_ko-test-000116,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,182,0,182,3,185,398.35,2.91e-05,2026-07-21T02:47:34.130239+00:00,2026-07-21T02:47:34.527691+00:00
650,pilot,A,financial_mmlu_ko-test-000117,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,185,0,185,3,188,954.58,2.955e-05,2026-07-21T02:47:34.844749+00:00,2026-07-21T02:47:35.799697+00:00
651,pilot,A,financial_mmlu_ko-test-000118,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,203,0,203,3,206,391.1,3.225e-05,2026-07-21T02:47:36.115482+00:00,2026-07-21T02:47:36.506693+00:00
652,pilot,A,financial_mmlu_ko-test-000120,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,478.39,3.195e-05,2026-07-21T02:47:36.824094+00:00,2026-07-21T02:47:37.301545+00:00
653,pilot,A,financial_mmlu_ko-test-000121,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,408.01,2.505e-05,2026-07-21T02:47:37.619764+00:00,2026-07-21T02:47:38.026930+00:00
654,pilot,A,financial_mmlu_ko-test-000124,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,211,0,211,3,214,420.64,3.345e-05,2026-07-21T02:47:38.343517+00:00,2026-07-21T02:47:38.764743+00:00
